8796103661786|1347529213164|81.29.250.4|Firefox|great|5|17592186047743|80|-1|8796103661782|
8796102097408|1347529214709|204.79.149.125|Firefox|thanks|6|2199023273687|50|8796102097403|-1|
8796129009848|1347529217363|27.112.27.243|Chrome|no way!|7|6597069794371|1|-1|8796129009840|
8796119284073|1347529223811|213.55.66.230|Chrome|About Arthur C. Clarke, ntly SF CrowsAbout Sergei Rachmaninoff, red one of t|76|2199023293597|76|8796119284065|-1|2060;5133;5644;7033;7547;11646
8796103410884|1347529225687|77.74.93.111|Chrome|no way!|7|43804|64|8796103410882|-1|
8796112859181|1347529229059|91.195.226.132|Internet Explorer|I see|5|10995116325334|82|-1|8796112859178|
8796111449762|1347529232478|1.206.228.54|Internet Explorer|About Euripides, , largely on stylAbout Colombia,  the Pacific OceaAbout Mary Magdal|84|10995116301816|1|-1|8796111449753|978;5057;9177;9263;9320
8796098196965|1347529232751|112.215.126.113|Internet Explorer|yes|3|21990232593539|51|-1|8796098196964|
8796103428953|1347529234111|14.192.63.119|Internet Explorer|no way!|7|19791209366194|1|8796103428942|-1|
8796119598617|1347529235875|203.215.63.205|Firefox|About Arnold Schoenberg, ases, passionately reacAbout Al Gore, esidency of the United Abou|90|2199023327241|65|8796119598615|-1|146;2816;7108;9748
8796117014413|1347529237398|195.22.229.153|Chrome|duh|3|21990232572573|86|8796117014409|-1|
8796113815448|1347529237975|1.186.115.189|Firefox|About George W. Bush,  article is about the 2000 presidential campaign of George W. Bush, winner |97|4398046583168|0|8796113815440|-1|2777
8796130126691|1347529240977|109.233.240.117|Firefox|About Brian Mulroney, ty of Canada from 1983 to 1993. His tenure as Prime Minister was marked by the introduction of major economic reforms, such as the Canada|159|8796093032680|82|8796130126690|-1|290
