2199024483104|1347530922932|58.187.170.98|Internet Explorer|cool|4|28587302327183|58|2199024483103|-1|
2199025974038|1347531018448|87.239.226.116|Chrome|I see|5|8796093030092|95|-1|2199025974036|
2199023574029|1347531029022|49.50.119.125|Internet Explorer|About Robert Burns, idered by many toAbout Douglas MacArthur, ld out until May Abo|82|30786325587446|0|-1|2199023574022|2061;2847;6987;7576;8518
2199024160339|1347531108594|103.22.166.169|Chrome|About Alanis Morissette, anada. Her first internationalAbout Donovan,  Bailey (born December 16, 196About In da Club, |118|30786325580396|51|2199024160338|-1|286;2090;7112;9847
2199027971517|1347531114458|41.78.119.219|Chrome|maybe|5|19791209307655|90|-1|2199027971511|
2199024609217|1347531139696|14.196.174.177|Firefox|roflol|6|17592186049298|1|2199024609213|-1|
2199025358207|1347531204876|110.5.68.234|Opera|About Galileo Galilei, by Mary ZimmAbout George B. McClellan, he effectiveAbout The Divisi|90|6597069767300|55|2199025358203|-1|1187;3100;5172;5751;8181;10449;10821;12379
2199024636413|1347531220620|31.222.207.175|Firefox|fine|4|6597069772371|75|-1|2199024636411|
2199025736213|1347531247500|202.52.32.127|Firefox|About Evo Morales, livia on December 18, 2005, wiAbout Mel Gibson, born 3 January 1956)|87|17592186055044|54|-1|2199025736202|243;2928;5056
2199023705384|1347531340565|91.209.132.242|Chrome|About Louis Philippe I, abdicate in 1848 and lived out his life in exile in England. He wa|90|8796093029854|43|2199023705378|-1|583
2199026153003|1347531344566|58.181.111.108|Opera|About Christina Aguilera, t a Girl Wants, and Come On Over Baby (All I Want Is You). |85|28587302328957|54|-1|2199026152997|6980
2199023453341|1347531423540|41.222.242.157|Firefox|yes|3|13194139534229|110|-1|2199023453332|
2199027461723|1347531432846|27.34.232.90|Internet Explorer|roflol|6|2199023257255|1|2199027461721|-1|
2199025373970|1347531433414|41.223.5.207|Firefox|About With His Hot and Blue Guitar, ontaining five bonus tracks, three being alteAbout Ro|89|6107|102|-1|2199025373965|11294;11561
2199028350928|1347531443436|46.28.80.127|Firefox|About Kevin Rudd,  he married Thérèse Rein and About David Cameron,  head of policy co|86|26388279070189|50|2199028350925|-1|61;2027;2107
2199023698526|1347531454713|27.50.206.239|Internet Explorer|About Republic of the Congo, u Nguesso to power. In Congo it is commonly known as the War |90|2199023260408|1|2199023698525|-1|9164
2199024275453|1347531456910|14.194.220.138|Internet Explorer|great|5|8796093029865|0|-1|2199024275448|
2199024145680|1347531485471|46.252.209.182|Chrome|ok|2|32985348839038|106|2199024145670|-1|
2199028165147|1347531493614|41.191.116.245|Safari|duh|3|21990232562091|110|-1|2199028165141|
2199025358922|1347531559777|27.54.78.238|Firefox|About Joe Biden,  Violence AgAbout Lenny Kravitz,  des LettresAbout Voltaire, is ad|83|26388279072146|1|-1|2199025358920|2918;2980;5085;7513;10144;11604;14471
2199029730745|1347531567704|103.1.129.173|Firefox|duh|3|9399|0|-1|2199029730739|
2199023285529|1347531588066|175.107.26.157|Firefox|no way!|7|2199023256893|54|-1|2199023285526|
2199025468037|1347531591575|41.138.42.48|Firefox|fine|4|2199023255869|90|-1|2199025468033|
2199028353701|1347531599918|27.116.17.45|Internet Explorer|About Martin Scorsese, ed (2006), About Henry Ford, his family About Music from |80|8796093023493|0|2199028353699|-1|2841;2977;8974;10244;11119;11642;11672;14976
